ds,y,hour,weekday,month,is_weekend,hour_sin,hour_cos,lag_1,lag_24,lag_168,rolling_mean_3,rolling_mean_24
2016-03-09 18:00:00+00:00,0.3655666666666667,18,2,3,0,-1.0,-1.8369701987210297e-16,0.35345,0.38885,0.4498333333333333,0.31787222222222267,0.8750895833333333
2016-03-09 19:00:00+00:00,0.32698333333333335,19,2,3,0,-0.9659258262890684,0.2588190451025203,0.3655666666666667,0.4266333333333333,0.3373,0.34058888888888933,0.8741194444444446
2016-03-09 20:00:00+00:00,0.3128,20,2,3,0,-0.8660254037844386,0.5000000000000001,0.32698333333333335,0.4469166666666667,0.27976666666666666,0.3486666666666671,0.8699673611111112
2016-03-09 21:00:00+00:00,0.32918333333333333,21,2,3,0,-0.7071067811865477,0.7071067811865474,0.3128,0.4139666666666667,0.33363333333333334,0.3351166666666671,0.8643791666666667
2016-03-09 22:00:00+00:00,0.43095,22,2,3,0,-0.5000000000000004,0.8660254037844384,0.32918333333333333,0.6177499999999999,0.39786666666666665,0.3229888888888894,0.8608465277777778
2016-03-09 23:00:00+00:00,0.6752666666666667,23,2,3,0,-0.25881904510252157,0.9659258262890681,0.43095,1.0702333333333334,0.6085166666666667,0.3576444444444449,0.8530631944444443
2016-03-10 00:00:00+00:00,0.9340833333333334,0,3,3,0,0.0,1.0,0.6752666666666667,2.452733333333333,1.7607166666666667,0.4784666666666671,0.83660625
2016-03-10 01:00:00+00:00,1.39105,1,3,3,0,0.25881904510252074,0.9659258262890683,0.9340833333333334,0.9220833333333333,0.5505166666666667,0.6801000000000004,0.7733291666666666
2016-03-10 02:00:00+00:00,1.3289833333333334,2,3,3,0,0.49999999999999994,0.8660254037844387,1.39105,1.0430333333333333,1.0174833333333333,1.0001333333333338,0.7928694444444444
2016-03-10 03:00:00+00:00,1.1685333333333332,3,3,3,0,0.7071067811865476,0.7071067811865476,1.3289833333333334,1.1134333333333333,1.3142666666666665,1.2180388888888893,0.8047840277777777
2016-03-10 04:00:00+00:00,0.8468666666666667,4,3,3,0,0.8660254037844386,0.5000000000000001,1.1685333333333332,2.4775,1.3453666666666666,1.2961888888888893,0.8070798611111112
2016-03-10 05:00:00+00:00,0.6745166666666668,5,3,3,0,0.9659258262890683,0.25881904510252074,0.8468666666666667,1.3650833333333334,0.7132166666666666,1.1147944444444449,0.7391368055555555
2016-03-10 06:00:00+00:00,0.4675333333333333,6,3,3,0,1.0,6.123233995736766e-17,0.6745166666666668,0.9020166666666667,0.49896666666666667,0.8966388888888893,0.7103631944444445
2016-03-10 07:00:00+00:00,0.47259999999999996,7,3,3,0,0.9659258262890683,-0.25881904510252063,0.4675333333333333,2.1710333333333334,0.42065,0.6629722222222226,0.6922597222222223
2016-03-10 08:00:00+00:00,0.36791666666666667,8,3,3,0,0.8660254037844387,-0.4999999999999998,0.47259999999999996,0.4592,0.38051666666666667,0.5382166666666671,0.6214916666666667
2016-03-10 09:00:00+00:00,0.33225,9,3,3,0,0.7071067811865476,-0.7071067811865475,0.36791666666666667,0.52005,0.38654999999999995,0.4360166666666671,0.6176881944444444
2016-03-10 10:00:00+00:00,0.44955,10,3,3,0,0.49999999999999994,-0.8660254037844387,0.33225,0.51165,0.43728333333333336,0.3909222222222226,0.6098631944444445
2016-03-10 11:00:00+00:00,0.42948333333333333,11,3,3,0,0.258819045102521,-0.9659258262890682,0.44955,0.4521833333333333,0.4502166666666667,0.38323888888888935,0.6072756944444444
2016-03-10 12:00:00+00:00,0.7224,12,3,3,0,1.2246467991473532e-16,-1.0,0.42948333333333333,0.7023499999999999,0.48638333333333333,0.4037611111111115,0.6063298611111111
2016-03-10 13:00:00+00:00,1.1323166666666669,13,3,3,0,-0.2588190451025208,-0.9659258262890683,0.7224,1.1546833333333335,0.8711166666666668,0.5338111111111116,0.6071652777777777
2016-03-10 14:00:00+00:00,0.4078666666666667,14,3,3,0,-0.4999999999999997,-0.8660254037844388,1.1323166666666669,0.43715,0.5586333333333333,0.7614000000000005,0.6062333333333333
2016-03-10 15:00:00+00:00,0.3859666666666667,15,3,3,0,-0.7071067811865471,-0.7071067811865479,0.4078666666666667,0.29741666666666666,0.4363,0.754194444444445,0.6050131944444445
2016-03-10 16:00:00+00:00,0.27373333333333333,16,3,3,0,-0.8660254037844385,-0.5000000000000004,0.3859666666666667,0.30274999999999996,0.32315,0.6420500000000006,0.6087027777777777
2016-03-10 17:00:00+00:00,0.2985833333333333,17,3,3,0,-0.9659258262890683,-0.25881904510252063,0.27373333333333333,0.35345,0.30424999999999996,0.35585555555555604,0.60749375
2016-03-10 18:00:00+00:00,0.4076666666666667,18,3,3,0,-1.0,-1.8369701987210297e-16,0.2985833333333333,0.3655666666666667,1.7963333333333333,0.31942777777777825,0.6052076388888888
